display  D   display_settings.c:202  debug_display_settings           [   0.08613] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08615] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08617] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08619] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08620] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08623] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08624] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.08626] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08628] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.08630] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08632] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08634] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08635] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08638] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08639] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08641] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08643] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08645] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08647] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08649] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08650] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08652] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08654] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08656] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08658] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.08660] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08662] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.08664] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08666] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08668] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08671] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08673] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08675] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08677] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08678] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08680] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08682] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08684] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08686] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08688] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08689] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08691] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08693] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08695] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08697] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08699] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08700] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08703] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.08704] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08706] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.08708] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08710] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.08711] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08713] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.08715] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08717] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.08719] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08721] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.08723] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08725] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.08726] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08728] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08730] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08732] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08734] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08736] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.08738] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08740] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.08742] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08744] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.08746] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08748] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.08749] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08751] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.08753] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08755] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.08757] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08759] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.08760] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08762] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08764] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08766] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08767] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08770] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.08771] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08773] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.08775] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08777] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.08778] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08781] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.08782] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08784] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.08786] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08788] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.08789] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08792] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.08793] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08795] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08797] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08799] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08800] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08803] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.08804] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08806] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.08808] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08810] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.08811] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08814] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.08815] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08817] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.08819] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08821] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.08822] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08825] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.08826] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08828] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08830] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08832] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08833] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08835] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.08837] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08839] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.08841] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08843] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.08845] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08847] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.08848] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08850] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.08852] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08854] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.08856] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08858] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.08859] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08861] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08863] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08865] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08866] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08869] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.08870] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08872] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.08874] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08876] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.08877] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08879] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.08881] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08883] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.08885] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08887] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.08888] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08890] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.08892] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08894] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08896] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08898] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08899] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08902] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.08903] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08905] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.08907] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08909] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.08910] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08913] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.08914] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08916] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.08918] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08920] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.08921] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08923] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.08925] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08927] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08929] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:517  _al_score_display_settings       [   0.08931] Score is : 769
display  D   display_settings.c:202  debug_display_settings           [   0.08932] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08934] Score is : 598
display  D   display_settings.c:202  debug_display_settings           [   0.08936] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08938] Score is : 593
display  D   display_settings.c:202  debug_display_settings           [   0.08940] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08942] Score is : 589
display  D   display_settings.c:202  debug_display_settings           [   0.08943] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08945] Score is : 587
display  D   display_settings.c:202  debug_display_settings           [   0.08947] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08949] Score is : 586
display  D   display_settings.c:202  debug_display_settings           [   0.08951] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08953] Score is : 585
display  D   display_settings.c:202  debug_display_settings           [   0.08954] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:517  _al_score_display_settings       [   0.08956] Score is : 584
display  D   display_settings.c:202  debug_display_settings           [   0.08958] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.08960] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08962] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.08964] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08966] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08968] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08969] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08971] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08973] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08975] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08977] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08979] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08980] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08983] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08984] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08986] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08988] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.08990] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08992] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.08994] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.08997] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09000] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09002] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09004] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09005] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09007] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09009] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09011] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09013] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09017] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09020] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09023] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09025] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09027] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09029] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09031] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09033] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09036] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09038] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09040] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09041] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09043] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09045] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09048] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09050] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09052] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09054] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09056] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09058] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09060] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09062] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09064] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09065] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09067] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09069] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09071] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09073] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09075] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09076] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09078] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09080] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09083] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09084] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09086] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09088] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09090] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09092] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09094] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09095] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09097] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09099] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 8/1
